"country" "District" "year" "n" "x" "Locus" "min_year" "nobs" "adj_year" "prev" "wt_med" "lrsmed" "predict_stan" "predict_stan_prev"
"89" "Vietnam" "Binh Phuoc" 2014 5 4 "C580Y" 2010 8 4 0.8 0.8 1.38629436111989 0.291728411080225 57.2419223826689
"90" "Vietnam" "Binh Phuoc" 2015 41 34 "C580Y" 2010 8 5 0.829268292682927 5.80487804878049 1.58045037556085 1.10274148180929 75.0773424210563
"91" "Vietnam" "Binh Phuoc" 2016 61 56 "C580Y" 2010 8 6 0.918032786885246 4.59016393442623 2.41591377830105 1.95046836087353 87.5497702817799
"92" "Vietnam" "Binh Phuoc" 2017 83 77 "C580Y" 2010 8 7 0.927710843373494 5.56626506024096 2.55204595262563 2.76862793897528 94.0956804912193
"93" "Vietnam" "Binh Phuoc" 2018 201 194 "C580Y" 2010 8 8 0.965174129353234 6.75621890547264 3.32194801000802 3.59756099040247 97.3339788493827
"94" "Vietnam" "Dak Lak" 2017 91 87 "C580Y" 2017 2 0 0.956043956043956 NA 3.07961375753469 NA NA
"95" "Vietnam" "Dak Lak" 2018 15 15 "C580Y" 2017 2 1 1 NA NA NA NA
"96" "Vietnam" "Dak Nong" 2017 45 43 "C580Y" 2017 2 0 0.955555555555556 NA 3.06805293513362 NA NA
"97" "Vietnam" "Dak Nong" 2018 25 25 "C580Y" 2017 2 1 1 NA NA NA NA
"98" "Vietnam" "Gia Lai" 2015 34 20 "C580Y" 2015 4 0 0.588235294117647 8.23529411764706 0.356674943938732 -0.0740071705071907 48.1506647371604
"99" "Vietnam" "Gia Lai" 2016 5 3 "C580Y" 2015 4 1 0.6 1.2 0.405465108108164 0.335183369796283 58.3020033484385
"100" "Vietnam" "Gia Lai" 2017 181 113 "C580Y" 2015 4 2 0.624309392265193 42.4530386740331 0.507880113536234 0.751712577098295 67.955174658803
"101" "Vietnam" "Gia Lai" 2018 110 93 "C580Y" 2015 4 3 0.845454545454545 14.3727272727273 1.69938614909704 1.15954938481216 76.1250826072729
"102" "Vietnam" "Khanh Hoa" 2014 21 7 "C580Y" 2014 2 0 0.333333333333333 NA -0.693147180559945 NA NA
"103" "Vietnam" "Khanh Hoa" 2017 17 1 "C580Y" 2014 2 3 0.0588235294117647 NA -2.77258872223978 NA NA
"104" "Vietnam" "Quang Tri" 2010 6 0 "C580Y" 2017 1 -7 0 NA NA NA NA
"105" "Vietnam" "Quang Tri" 2017 22 9 "C580Y" 2017 1 0 0.409090909090909 NA -0.367724780125317 NA NA
"106" "Cambodia" "Battambang" 2008 20 14 "PfK13" 2008 2 0 0.7 NA 0.847297860387203 NA NA
"107" "Cambodia" "Battambang" 2009 31 25 "PfK13" 2008 2 1 0.806451612903226 NA 1.42711635564015 NA NA
"108" "Cambodia" "Pailin" 2007 3 2 "PfK13" 2007 9 0 0.666666666666667 0.666666666666667 0.693147180559945 1.45362413921311 81.0555565993296
"109" "Cambodia" "Pailin" 2008 24 20 "PfK13" 2007 9 1 0.833333333333333 3.33333333333333 1.6094379124341 1.58253407110714 82.9563104905568
"110" "Cambodia" "Pailin" 2009 13 11 "PfK13" 2007 9 2 0.846153846153846 1.69230769230769 1.70474809223843 1.70765743939522 84.6532196439863
"111" "Cambodia" "Pailin" 2010 10 10 "PfK13" 2007 9 3 1 NA NA NA NA
"112" "Cambodia" "Pailin" 2011 49 46 "PfK13" 2007 9 4 0.938775510204082 2.81632653061224 2.73002910782099 1.9724026627199 87.7868948761502
"113" "Cambodia" "Pailin" 2012 31 27 "PfK13" 2007 9 5 0.870967741935484 3.48387096774194 1.90954250488444 2.12103951750032 89.2931353135427
"114" "Cambodia" "Pailin" 2015 15 14 "PfK13" 2007 9 8 0.933333333333333 0.933333333333333 2.63905732961526 2.48331608385226 92.2963907455881
"115" "Cambodia" "Pailin" 2016 22 22 "PfK13" 2007 9 9 1 NA NA NA NA
"116" "Cambodia" "Pailin" 2017 24 22 "PfK13" 2007 9 10 0.916666666666667 1.83333333333333 2.39789527279837 2.76332029996364 94.0661236835678
"117" "Cambodia" "Preah Vihear" 2011 73 22 "PfK13" 2011 6 0 0.301369863013699 15.3698630136986 -0.84078317936601 -1.03148011063676 26.2797254486624
"118" "Cambodia" "Preah Vihear" 2012 41 9 "PfK13" 2011 6 1 0.219512195121951 7.02439024390244 -1.26851132546351 -0.650863049990447 34.2795077346489
"119" "Cambodia" "Preah Vihear" 2013 20 8 "PfK13" 2011 6 2 0.4 4.8 -0.405465108108164 -0.321308821247376 42.0356811241672
"120" "Cambodia" "Preah Vihear" 2014 7 6 "PfK13" 2011 6 3 0.857142857142857 0.857142857142857 1.79175946922805 0.0465758432468932 51.1641856322333
"121" "Cambodia" "Preah Vihear" 2015 3 2 "PfK13" 2011 6 4 0.666666666666667 0.666666666666667 0.693147180559945 0.389710756764438 59.6213067937607
"122" "Cambodia" "Preah Vihear" 2016 5 5 "PfK13" 2011 6 5 1 NA NA NA NA
"123" "Cambodia" "Pursat" 2007 26 11 "PfK13" 2007 11 0 0.423076923076923 6.34615384615384 -0.310154928303839 0.205229640267797 55.1128079742902
"124" "Cambodia" "Pursat" 2009 19 13 "PfK13" 2007 11 2 0.684210526315789 4.10526315789474 0.773189888233482 0.680537434862328 66.3858636739832
"125" "Cambodia" "Pursat" 2010 107 83 "PfK13" 2007 11 3 0.775700934579439 18.6168224299065 1.24078677744865 0.926018946245518 71.6266918479986
"126" "Cambodia" "Pursat" 2011 101 79 "PfK13" 2007 11 4 0.782178217821782 17.2079207920792 1.27840539910871 1.14578889288143 75.8740900678179
"127" "Cambodia" "Pursat" 2012 30 22 "PfK13" 2007 11 5 0.733333333333333 5.86666666666667 1.01160091167848 1.3883912233986 80.0335286926591
"128" "Cambodia" "Pursat" 2013 42 33 "PfK13" 2007 11 6 0.785714285714286 7.07142857142857 1.29928298413026 1.64840152122931 83.8674894404508
"129" "Cambodia" "Pursat" 2014 33 29 "PfK13" 2007 11 7 0.878787878787879 3.51515151515152 1.98100146886658 1.86849353885567 86.6283871113305
"130" "Cambodia" "Pursat" 2015 18 15 "PfK13" 2007 11 8 0.833333333333333 2.5 1.6094379124341 2.10562014339745 89.1448228111958
"131" "Cambodia" "Pursat" 2016 52 48 "PfK13" 2007 11 9 0.923076923076923 3.69230769230769 2.484906649788 2.33953684444174 91.2098959016269
"132" "Cambodia" "Pursat" 2017 29 27 "PfK13" 2007 11 10 0.931034482758621 1.86206896551724 2.60268968544438 2.57531586104282 92.9255955451084
"133" "Cambodia" "Pursat" 2018 3 3 "PfK13" 2007 11 11 1 NA NA NA NA
"134" "Cambodia" "Ratanakiri" 2010 50 1 "PfK13" 2010 8 0 0.02 0.98 -3.89182029811063 -3.82540416077966 2.13441121985717
"135" "Cambodia" "Ratanakiri" 2011 78 4 "PfK13" 2010 8 1 0.0512820512820513 3.7948717948718 -2.91777073208428 -3.06616151928175 4.45248404899994
"136" "Cambodia" "Ratanakiri" 2012 27 2 "PfK13" 2010 8 2 0.0740740740740741 1.85185185185185 -2.52572864430826 -2.31776533444037 8.96622921860959
"137" "Cambodia" "Ratanakiri" 2013 13 1 "PfK13" 2010 8 3 0.0769230769230769 0.923076923076923 -2.484906649788 -1.52497242800787 17.8730470802394
"138" "Cambodia" "Ratanakiri" 2014 26 3 "PfK13" 2010 8 4 0.115384615384615 2.65384615384615 -2.03688192726104 -0.751536961287074 32.0486496922345
"139" "Cambodia" "Ratanakiri" 2016 80 60 "PfK13" 2010 8 6 0.75 15 1.09861228866811 0.782710336630442 68.6263959355161
"140" "Cambodia" "Ratanakiri" 2017 73 62 "PfK13" 2010 8 7 0.849315068493151 9.34246575342466 1.72923911224672 1.53563030055811 82.2828601402602
"141" "Cambodia" "Ratanakiri" 2018 5 3 "PfK13" 2010 8 8 0.6 1.2 0.405465108108164 2.32249056900025 91.0722648377945
"142" "Cambodia" "Stueng Traeng" 2016 29 28 "PfK13" 2016 2 0 0.96551724137931 NA 3.33220451017521 NA NA
"143" "Cambodia" "Stueng Traeng" 2017 21 20 "PfK13" 2016 2 1 0.952380952380952 NA 2.99573227355399 NA NA
"144" "Laos" "Attapeu" 2011 59 1 "PfK13" 2011 4 0 0.0169491525423729 0.983050847457627 -4.06044301054642 -4.06692483557787 1.68414906313722
"145" "Laos" "Attapeu" 2012 25 1 "PfK13" 2011 4 1 0.04 0.96 -3.17805383034795 -3.40745511430554 3.20632846184429
"146" "Laos" "Attapeu" 2017 65 25 "PfK13" 2011 4 6 0.384615384615385 15.3846153846154 -0.470003629245736 -0.129999853919018 46.7545729979063
"147" "Laos" "Attapeu" 2018 54 39 "PfK13" 2011 4 7 0.722222222222222 10.8333333333333 0.955511445027436 0.516114803833537 62.6238829641136
"148" "Laos" "Champasak" 2017 92 75 "PfK13" 2017 2 0 0.815217391304348 NA 1.48427476948009 NA NA
"149" "Laos" "Champasak" 2018 113 62 "PfK13" 2017 2 1 0.548672566371681 NA 0.195308752320766 NA NA
"150" "Laos" "Salavan" 2017 100 25 "PfK13" 2017 2 0 0.25 NA -1.09861228866811 NA NA
"151" "Laos" "Salavan" 2018 42 12 "PfK13" 2017 2 1 0.285714285714286 NA -0.916290731874155 NA NA
"152" "Laos" "Savannakhet" 2010 36 0 "PfK13" 2017 2 -7 0 NA NA NA NA
"153" "Laos" "Savannakhet" 2017 249 7 "PfK13" 2017 2 0 0.0281124497991968 NA -3.54302757710137 NA NA
"154" "Laos" "Savannakhet" 2018 126 15 "PfK13" 2017 2 1 0.119047619047619 NA -2.00148000021012 NA NA
"155" "Laos" "Sekong" 2015 7 5 "PfK13" 2015 3 0 0.714285714285714 1.42857142857143 0.916290731874155 0.59169558236607 64.3754096381343
"156" "Laos" "Sekong" 2016 3 0 "PfK13" 2015 3 1 0 NA NA NA NA
"157" "Laos" "Sekong" 2017 12 9 "PfK13" 2015 3 2 0.75 2.25 1.09861228866811 0.940441920754861 71.9188914705806
"158" "Laos" "Sekong" 2018 2 1 "PfK13" 2015 3 3 0.5 0.5 0 1.0961429029777 74.9536704404596
"159" "Myanmar" "Bago" 2011 12 2 "PfK13" 2011 2 0 0.166666666666667 NA -1.6094379124341 NA NA
"160" "Myanmar" "Bago" 2012 48 5 "PfK13" 2011 2 1 0.104166666666667 NA -2.15176220325946 NA NA
"161" "Myanmar" "Bago" 2013 1 0 "PfK13" 2011 2 2 0 NA NA NA NA
"162" "Myanmar" "Bago" 2015 10 0 "PfK13" 2011 2 4 0 NA NA NA NA
"163" "Myanmar" "Bago" 2016 16 0 "PfK13" 2011 2 5 0 NA NA NA NA
"164" "Myanmar" "Bago" 2017 2 0 "PfK13" 2011 2 6 0 NA NA NA NA
"165" "Myanmar" "Kachin" 2013 11 8 "PfK13" 2013 2 0 0.727272727272727 NA 0.980829253011726 NA NA
"166" "Myanmar" "Kachin" 2014 15 9 "PfK13" 2013 2 1 0.6 NA 0.405465108108164 NA NA
"167" "Myanmar" "Kayin" 2015 1 0 "PfK13" 2016 2 -1 0 NA NA NA NA
"168" "Myanmar" "Kayin" 2016 366 99 "PfK13" 2016 2 0 0.270491803278689 NA -0.99212880826566 NA NA
"169" "Myanmar" "Kayin" 2017 254 68 "PfK13" 2016 2 1 0.267716535433071 NA -1.00623896853709 NA NA
"170" "Myanmar" "Mandalay" 2012 3 0 "PfK13" 2013 5 -1 0 NA NA NA NA
"171" "Myanmar" "Mandalay" 2013 54 10 "PfK13" 2013 5 0 0.185185185185185 8.14814814814815 -1.48160454092422 -1.65757288776402 16.0088076997282
"172" "Myanmar" "Mandalay" 2014 17 4 "PfK13" 2013 5 1 0.235294117647059 3.05882352941176 -1.17865499634165 -1.37448565874749 20.1896087445934
"173" "Myanmar" "Mandalay" 2015 14 2 "PfK13" 2013 5 2 0.142857142857143 1.71428571428571 -1.79175946922805 -1.06789920486411 25.5802802565289
"174" "Myanmar" "Mandalay" 2016 20 2 "PfK13" 2013 5 3 0.1 1.8 -2.19722457733622 -0.797383731433592 31.0585442063472
"175" "Myanmar" "Mandalay" 2017 6 4 "PfK13" 2013 5 4 0.666666666666667 1.33333333333333 0.693147180559945 -0.503168206552704 37.6796417871612
"176" "Myanmar" "Rakhine" 2017 7 1 "PfK13" 2017 1 0 0.142857142857143 NA -1.79175946922805 NA NA
"177" "Myanmar" "Sagaing" 2012 37 13 "PfK13" 2012 1 0 0.351351351351351 NA -0.613104472886409 NA NA
"178" "Myanmar" "Shan" 2011 13 1 "PfK13" 2011 2 0 0.0769230769230769 NA -2.484906649788 NA NA
"179" "Myanmar" "Shan" 2012 16 2 "PfK13" 2011 2 1 0.125 NA -1.94591014905531 NA NA
"180" "Myanmar" "Tanintharyi" 2011 50 13 "PfK13" 2011 1 0 0.26 NA -1.04596855518269 NA NA
"181" "Thailand" "Ranong" 2011 9 6 "PfK13" 2011 2 0 0.666666666666667 NA 0.693147180559945 NA NA
"182" "Thailand" "Ranong" 2012 11 2 "PfK13" 2011 2 1 0.181818181818182 NA -1.50407739677627 NA NA
"183" "Thailand" "Sisakhet" 2011 5 5 "PfK13" 2011 6 0 1 NA NA NA NA
"184" "Thailand" "Sisakhet" 2012 12 12 "PfK13" 2011 6 1 1 NA NA NA NA
"185" "Thailand" "Sisakhet" 2013 3 3 "PfK13" 2011 6 2 1 NA NA NA NA
"186" "Thailand" "Sisakhet" 2015 16 16 "PfK13" 2011 6 4 1 NA NA NA NA
"187" "Thailand" "Sisakhet" 2016 5 5 "PfK13" 2011 6 5 1 NA NA NA NA
"188" "Thailand" "Sisakhet" 2017 18 18 "PfK13" 2011 6 6 1 NA NA NA NA
"189" "Thailand" "Tak" 2001 35 0 "PfK13" 2003 10 -2 0 NA NA NA NA
"190" "Thailand" "Tak" 2002 50 0 "PfK13" 2003 10 -1 0 NA NA NA NA
"191" "Thailand" "Tak" 2003 76 2 "PfK13" 2003 10 0 0.0263157894736842 1.94736842105263 -3.61091791264422 -5.14628315571239 0.578731237286485
"192" "Thailand" "Tak" 2004 74 0 "PfK13" 2003 10 1 0 NA NA NA NA
"193" "Thailand" "Tak" 2005 48 1 "PfK13" 2003 10 2 0.0208333333333333 0.979166666666667 -3.85014760171006 -4.05893334654307 1.69743247328809
"194" "Thailand" "Tak" 2006 2 0 "PfK13" 2003 10 3 0 NA NA NA NA
"195" "Thailand" "Tak" 2007 27 0 "PfK13" 2003 10 4 0 NA NA NA NA
"196" "Thailand" "Tak" 2008 261 6 "PfK13" 2003 10 5 0.0229885057471264 5.86206896551724 -3.74950407593037 -2.44617257805777 7.97188920649216
"197" "Thailand" "Tak" 2009 16 1 "PfK13" 2003 10 6 0.0625 0.9375 -2.70805020110221 -1.90844662494339 12.9155466344372
"198" "Thailand" "Tak" 2010 14 0 "PfK13" 2003 10 7 0 NA NA NA NA
"199" "Thailand" "Tak" 2011 47 9 "PfK13" 2003 10 8 0.191489361702128 7.27659574468085 -1.44036158239017 -0.822678929164939 30.5195293672785
"200" "Thailand" "Tak" 2012 93 45 "PfK13" 2003 10 9 0.483870967741935 23.2258064516129 -0.0645385211375712 -0.285387311006983 42.9133502849875
"201" "Thailand" "Tak" 2013 111 70 "PfK13" 2003 10 10 0.630630630630631 25.8558558558559 0.534923175345051 0.241032263915825 55.9968018780167
"202" "Thailand" "Tak" 2014 5 5 "PfK13" 2003 10 11 1 NA NA NA NA
"203" "Thailand" "Tak" 2015 9 3 "PfK13" 2003 10 12 0.333333333333333 2 -0.693147180559945 1.30542443064088 78.6746490316924
"204" "Thailand" "Tak" 2016 1 0 "PfK13" 2003 10 13 0 NA NA NA NA
"205" "Thailand" "Tak" 2017 1 1 "PfK13" 2003 10 14 1 NA NA NA NA
"206" "Vietnam" "Binh Phuoc" 2005 8 4 "PfK13" 2005 10 0 0.5 2 0 -3.12216095509647 4.22023367650292
"207" "Vietnam" "Binh Phuoc" 2009 13 2 "PfK13" 2005 10 4 0.153846153846154 1.69230769230769 -1.70474809223843 -1.27961725680189 21.7615381980141
"208" "Vietnam" "Binh Phuoc" 2010 73 19 "PfK13" 2005 10 5 0.26027397260274 14.0547945205479 -1.04454506739783 -0.80613024834622 30.8715728780295
"209" "Vietnam" "Binh Phuoc" 2011 116 44 "PfK13" 2005 10 6 0.379310344827586 27.3103448275862 -0.492476485097794 -0.32743217830948 41.8865544585772
